,address,betta,factor,intercept,ctp_number,heatstation,unom
697,"Амурская ул., д. 25, к. 1",41.65509877202349,-0.00270154800171454,0.09353658801244992,04-06-0601/001,ТЭЦ №23,537
698,"Амурская ул., д. 25, к. 3",41.67645488521089,-0.003286236334693633,0.09448038822021983,04-06-0601/001,ТЭЦ №23,538
699,"Амурская ул., д. 26",42.24239188467699,-0.00409563429053527,0.09309067273870934,04-06-0603/029,ТЭЦ №23,539
700,"Амурская ул., д. 27",42.30646022423919,-0.002914059636382371,0.1036935362984029,04-06-0601/001,ТЭЦ №23,540
701,"Амурская ул., д. 28",42.21035771489589,-0.003962210728175966,0.08800552288994,04-06-0603/029,ТЭЦ №23,541
702,"Амурская ул., д. 29",42.402562733582485,-0.003172064871824045,0.1115022937245983,04-06-0601/001,ТЭЦ №23,542
703,"Амурская ул., д. 30",42.21035771489589,-0.004230335564020135,0.09920457748042527,04-06-0603/029,ТЭЦ №23,543
704,"Амурская ул., д. 31",44.378003203416974,-0.005448619473249985,0.2072894321203374,04-06-0601/001,ТЭЦ №23,544
705,"Амурская ул., д. 40",42.22103577148958,-0.004735885392018704,0.1172515529988685,04-06-0621/004,ТЭЦ №23,548
706,"Амурская ул., д. 42",42.21035771489589,-0.007182104431632384,0.1654200811798811,04-06-0621/004,ТЭЦ №23,549
707,"Амурская ул., д. 44, к. 1",45.232247730912974,-0.007525512131905382,0.1918846050684711,04-06-0621/004,ТЭЦ №23,551
708,"Амурская ул., д. 46",42.24239188467699,-0.004754118875197908,0.1229405633429072,04-06-0621/004,ТЭЦ №23,552
709,"Амурская ул., д. 48",42.30646022423919,-0.005022356280518435,0.1041395545904941,04-06-0621/004,ТЭЦ №23,553
710,"Амурская ул., д. 50, к. 1",44.48478376935398,-0.01137564281857593,0.2498112519819436,04-06-0621/004,ТЭЦ №23,554
711,"Амурская ул., д. 52",42.21035771489589,-0.004921154786764505,0.1124508983122084,04-06-0621/004,ТЭЦ №23,555
712,"Амурская ул., д. 64",42.21035771489589,-0.006157388668600867,0.1426400951893428,04-06-0601/002,ТЭЦ №23,559
713,"Амурская ул., д. 66",42.21035771489589,-0.006237632387528956,0.1270542704308337,04-06-0601/002,ТЭЦ №23,560
714,"Амурская ул., д. 68",42.21035771489589,-0.003128412205499516,0.09918371317990787,04-06-0601/001,ТЭЦ №23,561
715,"Амурская ул., д. 70",42.402562733582485,-0.002647986034751171,0.09333127277239923,04-06-0601/001,ТЭЦ №23,562
716,"Амурская ул., д. 8",43.88681260010678,-0.01142495821088056,0.2865969946033517,04-06-0603/033,ТЭЦ №23,524
717,"Байкальская ул., д. 12, к. 1",45.65936999466097,-0.01040887944797883,0.1810278154615898,04-06-0601/080,ТЭЦ №23,1202
718,"Байкальская ул., д. 12, к. 2",45.65936999466097,-0.01097838589422693,0.1849765152866487,04-06-0601/080,ТЭЦ №23,31435
719,"Байкальская ул., д. 15",50.46449546182595,-0.01976603625036382,0.5048658450528822,04-06-0601/014,ТЭЦ №23,1207
720,"Байкальская ул., д. 17, к. 1",43.363587827015486,-0.004083565671726304,0.1215584250656519,04-06-0601/014,ТЭЦ №23,1212
721,"Байкальская ул., д. 17, к. 2",43.363587827015486,-0.005470581023150005,0.1479445465173972,04-06-0601/014,ТЭЦ №23,1213
722,"Байкальская ул., д. 17, к. 3",43.363587827015486,-0.005165137512598614,0.1338361584151245,04-06-0601/014,ТЭЦ №23,1214
723,"Байкальская ул., д. 17, к. 4",43.363587827015486,-0.004469266836567331,0.1166240664425792,04-06-0601/014,ТЭЦ №23,1215
724,"Байкальская ул., д. 23",47.60277629471436,-0.01271771098857412,0.2141600602691212,04-06-0615/032,ТЭЦ №23,1222
725,"Байкальская ул., д. 25, к. 1",44.14308595835558,-0.007228398371232707,0.1977259841188619,04-06-0601/008,ТЭЦ №23,1223
726,"Байкальская ул., д. 25, к. 2",43.844100373731976,-0.007666683452964089,0.2058993196181936,04-06-0601/008,ТЭЦ №23,1224
727,"Байкальская ул., д. 25, к. 3",43.95088093966898,-0.007216017572916137,0.187958319583217,04-06-0601/008,ТЭЦ №23,1225
728,"Байкальская ул., д. 25, к. 4",43.63053924185798,-0.008031857235444459,0.2265300033987275,04-06-0601/008,ТЭЦ №23,1226
729,"Байкальская ул., д. 26/10",48.40363053924186,-0.01763215996410084,0.3894455528752837,04-06-0601/006,ТЭЦ №23,64036
730,"Байкальская ул., д. 27",48.43566470902296,-0.01714367952678043,0.331147117298195,04-06-0601/008,ТЭЦ №23,1229
731,"Байкальская ул., д. 29",43.79071009076348,-0.005717559010335927,0.1437488660641352,04-06-0601/008,ТЭЦ №23,1230
732,"Байкальская ул., д. 30, к. 1",43.41057127602777,-0.006175303149720043,0.1442186742770678,04-06-0601/006,ТЭЦ №23,1231
733,"Байкальская ул., д. 30, к. 2",47.367859049652964,-0.01148709216480397,0.2586911445620704,04-06-0601/006,ТЭЦ №23,1232
734,"Байкальская ул., д. 30, к. 4",42.77629471436199,-0.004643439712492127,0.07870234292292672,04-06-0601/016,ТЭЦ №23,1234
735,"Байкальская ул., д. 31",42.62039508809397,-0.006615614770858397,0.1546939997826601,04-06-0601/008,ТЭЦ №23,1235
736,"Байкальская ул., д. 32",43.41057127602777,-0.007279559163191025,0.1736020734122257,04-06-0601/006,ТЭЦ №23,1236
737,"Байкальская ул., д. 33, к. 1",43.95088093966898,-0.005746012962416063,0.1413288249334047,04-06-0601/009,ТЭЦ №23,1237
738,"Байкальская ул., д. 33, к. 2",43.95088093966898,-0.005869047476749733,0.1443782105207363,04-06-0601/009,ТЭЦ №23,1238
739,"Байкальская ул., д. 33, к. 3",41.70848905499199,-0.003807641871612346,0.09396906934761974,04-06-0601/009,ТЭЦ №23,1239
740,"Байкальская ул., д. 33, к. 4",41.70848905499199,-0.002914127363017114,0.0685535651384292,04-06-0601/009,ТЭЦ №23,1240
741,"Байкальская ул., д. 34",43.41057127602777,-0.005920950532980774,0.1377782939279409,04-06-0601/006,ТЭЦ №23,1241
742,"Байкальская ул., д. 35",47.26107848371597,-0.01345182542461051,0.2641282794075043,04-06-0601/009,ТЭЦ №23,1242
743,"Байкальская ул., д. 36",43.41057127602777,-0.006548869217621627,0.1606829458398968,04-06-0601/006,ТЭЦ №23,1243
744,"Байкальская ул., д. 37",41.79177789642285,-0.006207773410300346,0.1242749443584892,04-06-0601/010,ТЭЦ №23,1244
745,"Байкальская ул., д. 38, к. 1",43.41057127602777,-0.00589715296443115,0.1363140297653192,04-06-0601/006,ТЭЦ №23,1245
746,"Байкальская ул., д. 38, к. 2",47.367859049652964,-0.01181412319790691,0.2747623287623926,04-06-0601/006,ТЭЦ №23,1246
747,"Байкальская ул., д. 38, к. 4",42.77629471436199,-0.004124322294166411,0.09730350082035799,04-06-0601/016,ТЭЦ №23,1248
748,"Байкальская ул., д. 39",43.04751735184197,-0.004691540231801204,0.08922950866998652,04-06-0601/010,ТЭЦ №23,1249
749,"Байкальская ул., д. 41, к. 1",43.88681260010678,-0.006422440803925518,0.142498504122691,04-06-0601/010,ТЭЦ №23,1250
750,"Байкальская ул., д. 41, к. 2",43.88681260010678,-0.007926651330177984,0.1756789855564282,04-06-0601/010,ТЭЦ №23,1251
751,"Байкальская ул., д. 41, к. 3",44.04698344901228,-0.00793388613757165,0.1790977891632037,04-06-0601/010,ТЭЦ №23,1252
752,"Байкальская ул., д. 41, к. 4",42.21035771489589,-0.00476697775351455,0.1087302032825284,04-06-0601/010,ТЭЦ №23,1253
753,"Байкальская ул., д. 42, к. 2",46.08649225840897,-0.01068287755216708,0.2841834134026657,04-06-0601/027,ТЭЦ №23,1255
754,"Байкальская ул., д. 43",46.37479978643887,-0.0131393533780317,0.2892583311552153,04-06-0601/010,ТЭЦ №23,1256
755,"Байкальская ул., д. 46, к. 1",44.07901761879338,-0.004871731485361512,0.1193809025063711,04-06-0601/027,ТЭЦ №23,1262
756,"Байкальская ул., д. 48, к. 1",50.35771489588895,-0.01836769530806775,0.4897921350883871,04-06-0601/047,ТЭЦ №23,1264
757,"Байкальская ул., д. 48, к. 2",46.08649225840897,-0.01114001484910549,0.2869665321646734,04-06-0601/047,ТЭЦ №23,1265
758,"Байкальская ул., д. 51, к. 1",46.38547784303257,-0.01199343173219605,0.2605783039294442,04-06-0601/023,ТЭЦ №23,1266
759,"Байкальская ул., д. 51, к. 2",41.6657768286172,-0.003108392426939054,0.0747633199438561,04-06-0601/023,ТЭЦ №23,1267
760,"Байкальская ул., д. 51, к. 3",41.65509877202349,-0.00307308848418245,0.07394539621586874,04-06-0601/023,ТЭЦ №23,1268
761,"Байкальская ул., д. 51, к. 4",41.6657768286172,-0.003152508474339445,0.07714970779392187,04-06-0601/023,ТЭЦ №23,1269
762,"Иркутская ул., д. 16",43.203416978109985,-0.00534006247176642,0.1488847774719596,04-06-0601/024,ТЭЦ №23,8891
763,"Камчатская ул., д. 2",45.232247730912974,-0.01308970059992989,0.2509344064176489,04-06-0601/037,ТЭЦ №23,9175
764,"Камчатская ул., д. 21",43.95088093966898,-0.007670375584351336,0.1409403241696234,04-06-0601/079,ТЭЦ №23,9186
765,"Камчатская ул., д. 3",50.78483715963695,-0.02231924087108778,0.419821841299224,04-06-0615/008,ТЭЦ №23,9176
766,"Камчатская ул., д. 4",45.232247730912974,-0.01236384325289246,0.2489151150164477,04-06-0601/037,ТЭЦ №23,9177
767,"Камчатская ул., д. 5",50.78483715963695,-0.02248378391280819,0.442382540641853,04-06-0615/008,ТЭЦ №23,9178
768,"Камчатская ул., д. 7",51.06033101975441,-0.0194024281461285,0.3488361796512739,04-06-0615/025,ТЭЦ №23,9181
769,"Красноярская ул., д. 1",63.49172450613988,-0.05122956378836395,0.9997910454846102,04-06-0601/073,ТЭЦ №23,11723
770,"Красноярская ул., д. 11",44.69834490122798,-0.009637525431375787,0.1921854163488557,04-06-0601/052,ТЭЦ №23,11730
771,"Красноярская ул., д. 15",45.76615056059797,-0.009687336670676939,0.2118243049799205,04-06-0601/052,ТЭЦ №23,11733
772,"Красноярская ул., д. 17",53.65723438334223,-0.03229495007126786,0.7751975323302492,04-06-0601/045,ТЭЦ №23,11734
773,"Красноярская ул., д. 9",53.56113187399893,-0.02907961884587905,0.7225566965975089,04-06-0601/050,ТЭЦ №23,64005
774,"Курганская ул., д. 10",51.31873998932194,-0.02413661397507168,0.4338693129596269,04-06-0601/079,ТЭЦ №23,12187
775,"Курганская ул., д. 12",43.95088093966898,-0.007913752829061904,0.1424231077546549,04-06-0601/079,ТЭЦ №23,12188
776,"Курганская ул., д. 2",43.95088093966898,-0.007280200883980101,0.1278688150692059,04-06-0601/064,ТЭЦ №23,12185
777,"Курганская ул., д. 6",47.91243993593166,-0.0150300689814126,0.2710028532710496,04-06-0601/064,ТЭЦ №23,31383
778,"Новосибирская ул., д. 1, к. 1",42.77629471436199,-0.004185349133204717,0.1123696910763987,04-06-0601/017,ТЭЦ №23,16875
779,"Новосибирская ул., д. 1, к. 2",42.77629471436199,-0.00393492424844372,0.1073519104586344,04-06-0601/017,ТЭЦ №23,16876
780,"Новосибирская ул., д. 11",48.73465029364656,-0.01747085239669666,0.4325576150277057,04-06-0601/027,ТЭЦ №23,16887
781,"Новосибирская ул., д. 3",43.534436732514685,-0.003651001865907395,0.0931394742175066,04-06-0601/017,ТЭЦ №23,16877
782,"Новосибирская ул., д. 4",46.88734650293647,-0.01157150687683747,0.268616943758929,04-06-0601/063,ТЭЦ №23,16878
783,"Новосибирская ул., д. 5, к. 1",43.63053924185798,-0.00715239482769391,0.1316351917071135,04-06-0601/066,ТЭЦ №23,16879
784,"Новосибирская ул., д. 5, к. 2",43.63053924185798,-0.005845611100838077,0.1031129271247138,04-06-0601/066,ТЭЦ №23,16880
785,"Новосибирская ул., д. 6, к. 1",47.90176187933796,-0.01612976060742937,0.317569292954428,04-06-0601/060,ТЭЦ №23,16881
786,"Новосибирская ул., д. 7",42.77629471436199,-0.003314233455231052,0.08917158493190837,04-06-0601/017,ТЭЦ №23,16883
787,"Новосибирская ул., д. 8",47.90176187933796,-0.0160500121671087,0.3191320696065057,04-06-0601/060,ТЭЦ №23,16884
788,"Новосибирская ул., д. 9, к. 1",42.77629471436199,-0.005054371773396844,0.1339626266173528,04-06-0601/017,ТЭЦ №23,16885
789,"Новосибирская ул., д. 9, к. 2",42.77629471436199,-0.004840861874279691,0.1306147338716684,04-06-0601/017,ТЭЦ №23,16886
790,"Сахалинская ул., д. 10/17",43.95088093966898,-0.007367762604215924,0.1247649071695516,04-06-0601/064,ТЭЦ №23,22754
791,"Сахалинская ул., д. 11",45.445808862786976,-0.01426401920097015,0.2693757789336345,04-06-0601/035,ТЭЦ №23,22755
792,"Сахалинская ул., д. 13/6, к. 1",44.69834490122798,-0.00870001775406426,0.1649416407002336,04-06-0601/037,ТЭЦ №23,22756
793,"Сахалинская ул., д. 15/15",43.95088093966898,-0.007206551428776391,0.1271390148491189,04-06-0601/064,ТЭЦ №23,22757
794,"Сахалинская ул., д. 4",50.46449546182595,-0.01693318786646772,0.3671572614978859,04-06-0601/031,ТЭЦ №23,22747
795,"Сахалинская ул., д. 7, к. 1",45.445808862786976,-0.01240716013118243,0.2594500571295698,04-06-0601/035,ТЭЦ №23,22752
796,"Сахалинская ул., д. 7, к. 2",45.65936999466097,-0.0135484418773737,0.2625096263675704,04-06-0601/035,ТЭЦ №23,22753
797,"Уральская ул., д. 11",43.28670581954085,-0.009360293646994018,0.2394725072281638,04-06-0601/030,ТЭЦ №23,26822
798,"Уральская ул., д. 12/21",46.31073144687667,-0.01105877603990219,0.2535549433816577,04-06-0615/032,ТЭЦ №23,26823
799,"Уральская ул., д. 13",46.22530699412707,-0.005209175842549832,0.1491882538598646,04-06-0601/030,ТЭЦ №23,26824
800,"Уральская ул., д. 15",48.43566470902296,-0.01320014656390509,0.3485417120330218,04-06-0601/014,ТЭЦ №23,26825
801,"Уральская ул., д. 17",46.63107314468767,-0.00866758360465304,0.2190464783317933,04-06-0601/030,ТЭЦ №23,26826
802,"Уральская ул., д. 4",50.41110517885745,-0.02442739129672287,0.5411368727412404,04-06-0601/025,ТЭЦ №23,26810
803,"Уральская ул., д. 8",44.869193806727175,-0.009055248133115801,0.2214432837769326,04-06-0601/007,ТЭЦ №23,26821
804,"Уссурийская ул., д. 10",43.844100373731976,-0.007720118877865283,0.1526944684036929,04-06-0615/005,ТЭЦ №23,26898
805,"Уссурийская ул., д. 11, к. 2",43.737319807794975,-0.006601692786553965,0.1249639460574165,04-06-0601/046,ТЭЦ №23,26900
806,"Уссурийская ул., д. 11, к. 3",44.05766150560598,-0.006329972052902253,0.1160182651956656,04-06-0601/046,ТЭЦ №23,26901
807,"Уссурийская ул., д. 14",47.56006406833956,-0.01790668183524218,0.3393590624048715,04-06-0615/002,ТЭЦ №23,26902
808,"Уссурийская ул., д. 16",46.83395621996796,-0.01353537152910475,0.242908980126797,04-06-0615/002,ТЭЦ №23,26903
809,"Уссурийская ул., д. 4",43.63053924185798,-0.006920599333880125,0.1329225838947573,04-06-0615/005,ТЭЦ №23,26890
810,"Уссурийская ул., д. 5",44.24986652429258,-0.005628118713221317,0.1055333252784343,04-06-0601/041,ТЭЦ №23,26891
811,"Уссурийская ул., д. 7",45.21089161772557,-0.00641908042731744,0.1217512548735195,04-06-0601/046,ТЭЦ №23,26895
812,"Уссурийская ул., д. 8",43.844100373731976,-0.00929887666460298,0.1671635643683721,04-06-0615/005,ТЭЦ №23,26896
813,"Уссурийская ул., д. 9",45.42445274959958,-0.006830518411459394,0.1247223550709712,04-06-0601/046,ТЭЦ №23,26897
814,"Хабаровская ул., д. 1",44.378003203416974,-0.00988897953822314,0.2072226806376447,04-06-0601/061,ТЭЦ №23,28621
